SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,bureau_kredi_sayisi,bureau_farkli_kredi_turu,bureau_toplam_borc,bureau_aktif_kredi_sayisi,prev_basvuru_sayisi,prev_red_sayisi,prev_onay_sayisi,prev_kredi_farki_ort,son_basvuru_gunu,inst_toplam_taksit_sayisi,inst_ortalama_gecikme_gunu,inst_gecikmeli_odeme_sayisi,inst_eksik_odeme_sayisi,pos_kayit_sayisi,pos_biten_kredi_sayisi,pos_ortalama_gecikme_gunu,pos_max_gecikme_gunu,cc_kayit_sayisi,cc_ortalama_bakiye,cc_limit_kullanim_orani,cc_toplam_atm_cekimi
375438,0,Cash loans,F,false,true,0,225000.0,273024.0,21699.0,216000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.002506,-17895,365243,-2402.0,-1405,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,2,0,0,0,0,0,0,XNA,,0.64249548885951113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-331.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0,0,4,1,2,13513.5,-120,13,-22.461538461538463,0,0,15,0,0.0,0,0,0.0,0.0,0.0
389340,0,Cash loans,F,true,true,0,202500.0,1155226.5,38308.5,1035000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.002042,-19573,-4968,-2269.0,-2983,21.0,1,1,0,1,0,0,Accountants,2.0,3,3,SATURDAY,14,0,0,0,0,1,1,Agriculture,,0.4690061068855797,0.76233561806843775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1009.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,4,1,1100250.0,3,5,0,5,1026.0,-171,65,-15.138461538461538,0,0,67,3,0.0,0,0,0.0,0.0,0.0
400068,0,Cash loans,F,false,false,1,135000.0,1236816.0,32755.5,1080000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Office apartment,0.031329,-13584,-5343,-1343.0,-785,,1,1,0,1,0,0,Sales staff,3.0,2,2,MONDAY,9,0,0,0,0,0,0,Trade: type 3,0.45684546781838992,,0.72956669070601532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-372.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,119250.0,0,0,0,0,,,0,0.0,0,0,28,2,0.0,0,0,0.0,0.0,0.0
404060,0,Cash loans,F,false,true,0,112500.0,547344.0,29290.5,472500.0,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.035792000000000004,-16724,-3382,-3030.0,-269,,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,17,0,0,0,0,0,0,Other,,0.65881658262687715,0.66585492196402118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-1363.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,539325.0,1,7,2,5,29793.857142857141,-806,198,-7.0858585858585856,19,26,46,4,0.36956521739130427,17,96,99672.479062499988,0.63284113690476185,290250.0
406381,0,Cash loans,F,false,true,0,103500.0,781920.0,25411.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-21294,365243,-4088.0,-1484,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,,0.46030300990304812,0.62630427667493926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-263.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,11,2,2189221.65,3,6,4,1,6408.0,-106,109,-0.55963302752293587,6,0,11,1,0.0,0,96,1164.27703125,0.053414860215053761,0.0
411497,0,Cash loans,M,false,false,1,225000.0,545040.0,20677.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,Rented apartment,0.018801,-11709,-2803,-6025.0,-3541,,1,1,0,1,0,0,Core staff,3.0,2,2,WEDNESDAY,11,0,0,0,1,1,0,Security Ministries,,0.33309925103480537,0.4740512892789932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,13.0,0.0,-410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,3,2,337500.0,3,7,0,3,933.42857142857144,-410,30,-2.6333333333333333,1,0,5,1,0.0,0,14,438611.0625,0.487345625,445500.0
421463,0,Cash loans,M,false,false,0,90000.0,248760.0,25488.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010966,-22877,365243,-771.0,-4564,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.53258208008150709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-764.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0,0,2,0,1,6714.0,-235,15,-7.2000000000000011,4,6,13,1,0.0,0,0,0.0,0.0,0.0
424995,0,Cash loans,F,false,true,0,135000.0,135000.0,4977.0,135000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,-22274,365243,-9417.0,-4560,,1,0,0,1,0,0,,1.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,,0.70163954666526651,0.75306739207304785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1388.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0,6,2,658180.26,2,11,0,6,324.09409090909048,-48,68,-11.838235294117647,1,0,65,3,0.0,0,0,0.0,0.0,0.0
426016,0,Cash loans,M,false,true,0,247500.0,840951.0,43065.0,679500.0,Unaccompanied,State servant,Higher education,Married,Office apartment,0.008068,-11482,-2812,-4968.0,-4100,,1,1,0,1,0,0,High skill tech staff,2.0,3,3,WEDNESDAY,7,0,0,0,1,1,1,Military,0.38754030620877361,0.53498197080089949,0.6430255641096323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-562.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,7,3,13775274.0,3,7,0,6,2651.1428571428573,-188,52,-13.25,4,8,55,4,0.6,32,0,0.0,0.0,0.0
436001,0,Cash loans,M,false,true,1,157500.0,127350.0,13500.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-14314,-898,-918.0,-5013,,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,8,0,0,0,0,1,1,Industry: type 4,,0.57335380736657138,0.49746888930527428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,1813756.5,3,3,1,2,-4500.0,-29,51,-1.392156862745098,19,0,0,0,0.0,0,95,25421.29057894737,0.37661171228070178,15525.0
436070,0,Cash loans,F,false,false,0,112500.0,320040.0,12064.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00963,-17082,-4603,-4592.0,-623,,1,1,1,1,0,0,Laborers,2.0,2,2,FRIDAY,11,0,0,0,0,1,1,Housing,0.59105043794583256,0.50814137145814187,0.71657024480105114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,1.0,-2116.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,5,2,576045.0,1,8,0,8,33801.75,-128,77,-11.545454545454547,18,28,72,6,0.013888888888888893,1,0,0.0,0.0,0.0
441487,0,Cash loans,M,true,true,2,270000.0,1872517.5,58927.5,1710000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792000000000004,-15693,-440,-399.0,-4807,12.0,1,1,0,1,0,0,High skill tech staff,4.0,2,2,MONDAY,13,0,0,0,0,0,0,Construction,,0.60162326827427048,0.6430255641096323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,1,1,81135.0,0,7,0,4,1244.5714285714287,-75,26,-8.1538461538461533,0,0,28,2,0.0,0,10,0.0,0.0,0.0
444722,0,Cash loans,F,false,true,0,225000.0,729922.5,32283.0,580500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22319,365243,-1028.0,-4122,,1,0,0,1,0,0,,2.0,2,2,MONDAY,16,0,0,0,0,0,0,XNA,,0.6621021538705536,0.70320330490403193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-710.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,6,2,860121.0,3,6,0,4,25786.5,-299,91,-6.1318681318681314,4,0,28,2,0.0,0,104,67802.459711538482,0.38500987223587235,170100.0
447109,0,Cash loans,M,false,false,1,157500.0,900000.0,29745.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-11388,-918,-2860.0,-3433,,1,1,0,1,0,0,Drivers,3.0,2,2,SATURDAY,11,0,0,0,1,1,0,Self-employed,0.15800711795516911,0.712844565207856,0.42589289800515295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-694.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,2,1,576268.02,2,2,0,1,418.5,-103,4,-14.75,0,0,5,1,0.0,0,0,0.0,0.0,0.0
104680,0,Cash loans,F,false,true,0,67500.0,604152.0,26739.0,540000.0,"Spouse, partner",Pensioner,Higher education,Married,House / apartment,0.035792000000000004,-22233,365243,-10743.0,-4689,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.76356961554577585,0.69102122675778366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,5,2,494142.21,1,7,1,6,-210.85714285714289,-253,35,-19.542857142857137,1,0,39,3,0.0,0,8,0.0,0.0,121500.0
122096,0,Cash loans,F,false,false,0,270000.0,1113840.0,50463.0,900000.0,"Spouse, partner",Working,Secondary / secondary special,Married,Municipal apartment,0.018029,-16718,-1101,-217.0,-269,,1,1,0,1,0,0,Cleaning staff,2.0,3,3,SATURDAY,12,0,0,0,0,0,0,Other,,0.54615286790941275,0.40314167665875134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-890.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,5,2,3502381.5,5,1,0,1,83160.0,-889,20,-4.3999999999999995,1,2,19,1,0.052631578947368418,1,0,0.0,0.0,0.0
123886,0,Cash loans,M,false,true,0,171000.0,432841.5,27792.0,391500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-16515,-1410,-1256.0,-55,,1,1,0,1,0,0,Low-skill Laborers,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Trade: type 7,,0.596128583915381,0.838724852442103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1076.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2,2,2160000.0,1,9,2,7,23389.0,-411,85,-6.2470588235294118,3,0,90,5,0.0,0,0,0.0,0.0,0.0
125182,0,Cash loans,F,false,true,0,117000.0,526491.0,29529.0,454500.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.007305,-20289,365243,-24.0,-3303,,1,0,0,1,1,0,,1.0,3,3,MONDAY,7,0,0,0,0,0,0,XNA,,0.35986713776682089,0.36227724703843145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,728524.98,4,2,0,2,-742.5,-19,4,-78.25,0,0,12,1,0.0,0,0,0.0,0.0,0.0
128168,0,Cash loans,M,true,true,0,157500.0,288562.5,30429.0,261000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.011656999999999999,-16710,-2948,-9163.0,-233,16.0,1,1,0,1,0,1,Security staff,1.0,1,1,FRIDAY,14,0,1,1,0,0,0,Business Entity Type 3,0.48526940785098782,0.62142300725711264,0.69102122675778366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2473.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1694250.0,3,2,1,1,4333.5,-876,169,-7.1952662721893494,3,0,23,2,0.0,0,96,96802.7409375,0.66189908333333347,313650.0
136937,1,Cash loans,F,false,true,0,72000.0,417024.0,22752.0,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-11464,-2331,-4679.0,-4007,,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,10,0,0,0,0,1,1,Government,0.4257342590607569,0.026138121766522908,0.26085591420686932,,,0.9742,,,,0.069,0.0417,,,,0.0075,,,,,0.9742,,,,0.069,0.0417,,,,0.0078,,,,,0.9742,,,,0.069,0.0417,,,,0.0076,,,,,0.0109,"Stone, brick",false,2.0,2.0,2.0,2.0,-721.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,8.0,6,2,594135.0,4,19,9,7,20749.542631578948,-48,93,-6.3763440860215068,22,20,76,5,0.26315789473684209,10,6,216623.595,0.96277153333333332,243000.0
142301,0,Cash loans,F,false,true,0,423000.0,345843.0,34335.0,328500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.031329,-13480,-3153,-7118.0,-5565,,1,1,0,1,0,0,Private service staff,1.0,2,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,0.56809651465112787,0.72001018941027062,0.69866755505341749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,12,4,20284069.5,5,5,1,3,13148.1,-376,20,-5.95,1,0,26,3,0.0,0,0,0.0,0.0,0.0
147584,0,Cash loans,F,true,false,2,103500.0,942300.0,27679.5,675000.0,Family,Working,Lower secondary,Married,House / apartment,0.035792000000000004,-13461,-205,-5561.0,-354,13.0,1,1,0,1,1,0,Core staff,4.0,2,2,MONDAY,16,0,0,0,0,0,0,Medicine,0.43138205563887921,0.20185834591876531,0.21762852027795859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1652212.7999999998,4,5,1,4,-6414.3,-689,19,37.84210526315789,1,2,56,3,307.69642857142856,1010,0,0.0,0.0,0.0
161192,0,Cash loans,F,false,true,0,121500.0,225000.0,25578.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008625,-8315,-283,-1931.0,-1001,,1,1,1,1,1,0,Sales staff,1.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Trade: type 7,0.24240423992945195,0.43194847859114988,0.51729658136148782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-955.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,3,1,346414.5,0,6,2,4,-3594.0,-252,39,-5.2051282051282053,2,0,22,3,0.0,0,9,157672.90999999997,0.875960611111111,197550.0
166882,1,Cash loans,M,true,true,0,225000.0,718749.0,61816.5,666000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.010032,-8204,-685,-7120.0,-869,4.0,1,1,0,1,0,0,,1.0,2,2,FRIDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.41110188659371322,0.28924447737460685,,,,0.9876,,,0.2132,0.1838,0.3608,,,,,,,,,0.9866,,,0.1208,0.1034,0.375,,,,,,,,,0.9876,,,0.24,0.2069,0.375,,,,,,,,block of flats,0.2136,Panel,false,3.0,0.0,3.0,0.0,-400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0,0,8,3,4,2744.15625,-230,45,-4.2444444444444454,5,0,46,2,0.0,0,0,0.0,0.0,0.0
188319,0,Cash loans,F,false,false,0,135000.0,531265.5,16236.0,373500.0,,Working,Secondary / secondary special,Separated,House / apartment,0.016612000000000002,-10163,-520,-7334.0,-735,,1,1,0,1,0,0,Cleaning staff,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.13309211968383861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,1228500.0,2,0,0,0,,,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0
196426,0,Cash loans,F,false,true,0,126000.0,728460.0,40806.0,675000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.00496,-22899,365243,-3186.0,-2793,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,XNA,,0.3730610697438495,0.77136159191943166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-367.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,232591.5,0,1,0,1,16744.5,-367,12,-14.833333333333334,0,0,12,0,0.0,0,0,0.0,0.0,0.0
199664,0,Cash loans,M,true,false,0,225000.0,450000.0,20979.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.01885,-12655,-3749,-6739.0,-4589,14.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,FRIDAY,15,0,0,0,0,1,1,Housing,0.72890654428990176,0.15916055847219945,0.21396685226179807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-436.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3052336.5,5,1,0,1,26779.5,-436,14,-11.214285714285715,0,0,14,0,0.0,0,0,0.0,0.0,0.0
204200,0,Cash loans,F,false,false,0,81000.0,253737.0,17086.5,229500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.002042,-12594,-5232,-3009.0,-2289,,1,1,1,1,1,0,Medicine staff,2.0,3,3,TUESDAY,14,0,0,0,0,0,0,Medicine,0.69915248557093135,0.62600602420073481,0.69714690778444577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1613.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,1.0,6.0,5,2,1308864.6,1,8,1,4,4164.75,-136,36,-7.916666666666667,10,18,33,4,0.18181818181818188,6,0,0.0,0.0,0.0
214675,0,Cash loans,F,false,true,0,99000.0,53910.0,4450.5,45000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.010643000000000001,-20952,-2748,-3352.0,-4367,,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,17,0,0,0,0,1,1,Business Entity Type 3,0.60742625235817671,0.643955816415397,0.65289655198065388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-520.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,6,2,394757.37,4,2,0,2,19125.0,-2425,94,-14.042553191489359,0,0,6,1,0.0,0,80,28569.095999999994,0.6348687999999999,22500.0
218802,0,Cash loans,M,true,false,0,540000.0,509400.0,40243.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.006852,-15056,-1061,-2236.0,-134,17.0,1,1,0,1,0,0,Managers,1.0,3,3,SATURDAY,8,0,0,0,0,0,0,Trade: type 7,0.54551487076523364,0.16455330731100762,0.37233366570582038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2,1,3091653.0,1,8,2,3,18043.374375,-40,22,-7.4545454545454541,3,2,23,2,0.0,0,0,0.0,0.0,0.0
229431,0,Cash loans,F,false,true,0,121500.0,552555.0,24466.5,477000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019688999999999998,-20860,365243,-6323.0,-4360,,1,0,0,1,0,1,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,,0.66326553209680494,0.6246146584503397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-924.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,12,2,2677950.0,3,6,0,5,12738.75,-191,75,-6.08,3,2,61,4,0.0,0,6,122335.53,0.33982091666666664,537750.0
234213,0,Cash loans,F,false,true,0,405000.0,566055.0,16681.5,472500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.014464,-23495,-10590,-4513.0,-4763,,1,1,0,1,0,0,Core staff,2.0,2,2,SATURDAY,3,0,0,0,0,0,0,School,,0.68214940249164357,0.78014363815722754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1050.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,6,1,2303901.0,1,8,0,4,35765.4375,-194,46,-11.260869565217392,1,2,47,2,0.0,0,0,0.0,0.0,0.0
